NTACode,NTAName,NTA Latitude,NTA Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
MN36,Washington Heights South,40.84273406,-73.94330971,Fort Washington Greenmarket Farmers Market,40.84261269,-73.94206524,Farmers Market
MN36,Washington Heights South,40.84273406,-73.94330971,New Balance Track & Field Center at The Armory,40.84237922,-73.94187469,Track
MN36,Washington Heights South,40.84273406,-73.94330971,Tasty Deli,40.84181825,-73.93929551,Sandwich Place
MN36,Washington Heights South,40.84273406,-73.94330971,Columbia Wine Company,40.8420756,-73.9388009,Wine Shop
MN36,Washington Heights South,40.84273406,-73.94330971,Barnes & Noble,40.84008842,-73.94101381,Bookstore
MN36,Washington Heights South,40.84273406,-73.94330971,Riverside Drive Dog Run,40.84101707,-73.94518087,Dog Run
MN36,Washington Heights South,40.84273406,-73.94330971,Mike's Bagels,40.84130375,-73.93969147,Bagel Shop
MN36,Washington Heights South,40.84273406,-73.94330971,Koronet Pizza,40.84423195,-73.9389793,Pizza Place
MN36,Washington Heights South,40.84273406,-73.94330971,Labella Nail And Spa,40.84220877,-73.93918191,Spa
MN36,Washington Heights South,40.84273406,-73.94330971,Hilltop Perk,40.84434558,-73.94261043,Café
MN36,Washington Heights South,40.84273406,-73.94330971,Manhattan Beach - GWB,40.84517632,-73.94415935,Beach
MN36,Washington Heights South,40.84273406,-73.94330971,Shana's Nail & Spa,40.84127966,-73.93973717,Nail Salon
MN36,Washington Heights South,40.84273406,-73.94330971,Carrot Top Pastries,40.83893275,-73.94135949,Bakery
MN36,Washington Heights South,40.84273406,-73.94330971,Empanadas Monumental,40.84448866,-73.93888145,Empanada Restaurant
MN36,Washington Heights South,40.84273406,-73.94330971,Starbucks,40.84105431,-73.94311666,Coffee Shop
MN36,Washington Heights South,40.84273406,-73.94330971,sisyphus stones,40.845302,-73.94603,Garden
MN36,Washington Heights South,40.84273406,-73.94330971,Kung Fu Tea,40.843153,-73.939596,Bubble Tea Shop
MN36,Washington Heights South,40.84273406,-73.94330971,Cherry Tree Gourmet Station,40.842924,-73.93923705,Supermarket
MN36,Washington Heights South,40.84273406,-73.94330971,Tung Thong Thai Restaurant,40.84145073,-73.93885632,Thai Restaurant
MN36,Washington Heights South,40.84273406,-73.94330971,La Reina del Chicharron,40.84379038,-73.93780614,Latin American Restaurant
MN36,Washington Heights South,40.84273406,-73.94330971,AquaMarina,40.84319922,-73.93916888,Italian Restaurant
MN36,Washington Heights South,40.84273406,-73.94330971,"Malcolm X & Dr. Betty Shabaz Memorial, Educational And Cultural Center",40.83950578,-73.9409602,History Museum
MN36,Washington Heights South,40.84273406,-73.94330971,Windows On The Hudson,40.84201603,-73.9432409,New American Restaurant
MN36,Washington Heights South,40.84273406,-73.94330971,Galicia Restaurant,40.8441521,-73.93903972,Spanish Restaurant
MN36,Washington Heights South,40.84273406,-73.94330971,Milstein Garden Cafe,40.84087689,-73.94308792,American Restaurant
MN36,Washington Heights South,40.84273406,-73.94330971,Chipotle Mexican Grill,40.84150081,-73.93987635,Mexican Restaurant
MN36,Washington Heights South,40.84273406,-73.94330971,Dallas BBQ,40.83986047,-73.94050942,BBQ Joint
MN36,Washington Heights South,40.84273406,-73.94330971,Starbucks,40.84118767,-73.9398428,Coffee Shop
MN36,Washington Heights South,40.84273406,-73.94330971,Wahi Diner,40.8384376,-73.94179109,Diner
MN36,Washington Heights South,40.84273406,-73.94330971,Famous Famiglia,40.84133407,-73.93957724,Pizza Place
MN36,Washington Heights South,40.84273406,-73.94330971,J. Hood Wright Dog Park,40.84659605,-73.94221901,Dog Run
BK64,Prospect Heights,40.67603927,-73.96762511,Gold Star Beer Counter,40.67523077,-73.96675901,Bar
BK64,Prospect Heights,40.67603927,-73.96762511,Olmsted,40.67717553,-73.96893144,New American Restaurant
BK64,Prospect Heights,40.67603927,-73.96762511,Mermaid's Garden,40.67706305,-73.96919769,Fish Market
BK64,Prospect Heights,40.67603927,-73.96762511,Underhill Playground,40.67679456,-73.96581216,Playground
BK64,Prospect Heights,40.67603927,-73.96762511,Honey Salon,40.67783755,-73.96876416,Nail Salon
BK64,Prospect Heights,40.67603927,-73.96762511,Fermented Grapes,40.67734222,-73.96894759,Wine Shop
BK64,Prospect Heights,40.67603927,-73.96762511,Milk Bar,40.67775531,-73.96885328,Breakfast Spot
BK64,Prospect Heights,40.67603927,-73.96762511,Ample Hills Creamery,40.67854699,-73.96845453,Ice Cream Shop
BK64,Prospect Heights,40.67603927,-73.96762511,Amorina Cucina Rustica,40.67755588,-73.96898648,Pizza Place
BK64,Prospect Heights,40.67603927,-73.96762511,Little Cupcake Bakeshop,40.67846762,-73.9686845,Bakery
BK64,Prospect Heights,40.67603927,-73.96762511,Blue Marble,40.674993,-73.966897,Ice Cream Shop
BK64,Prospect Heights,40.67603927,-73.96762511,Prospect Heights Community Farm,40.67688452,-73.96515606,Garden
BK64,Prospect Heights,40.67603927,-73.96762511,Nourish Thai Food Oasis,40.67798236,-73.96868742,Thai Restaurant
BK64,Prospect Heights,40.67603927,-73.96762511,Grand Army Plaza,40.67358351,-73.97005677,Plaza
BK64,Prospect Heights,40.67603927,-73.96762511,Olde Brooklyn Bagel Shoppe,40.67775599,-73.96877424,Bagel Shop
BK64,Prospect Heights,40.67603927,-73.96762511,Faun,40.67824103,-73.96868932,New American Restaurant
BK64,Prospect Heights,40.67603927,-73.96762511,Unnameable Books,40.6784308,-73.96868289,Used Bookstore
BK64,Prospect Heights,40.67603927,-73.96762511,Maison Yaki,40.67747521,-73.96908078,Japanese Restaurant
BK64,Prospect Heights,40.67603927,-73.96762511,Cheryl's Global Soul,40.67351713,-73.96730572,Southern / Soul Food Restaurant
BK64,Prospect Heights,40.67603927,-73.96762511,Vanderbilt Green Market,40.67727287,-73.96900139,Gourmet Shop
BK64,Prospect Heights,40.67603927,-73.96762511,Bitter & Esters,40.67709152,-73.96368975,Brewery
BK64,Prospect Heights,40.67603927,-73.96762511,Winey Neighbor,40.67684908,-73.96350877,Wine Shop
BK64,Prospect Heights,40.67603927,-73.96762511,The Islands,40.67703588,-73.96356322,Caribbean Restaurant
BK64,Prospect Heights,40.67603927,-73.96762511,Bailey Fountain (Grand Army Plaza Fountain),40.6738961,-73.97005158,Plaza
BK64,Prospect Heights,40.67603927,-73.96762511,Grand Army Plaza Greenmarket,40.67315224,-73.96993876,Farmers Market
BK64,Prospect Heights,40.67603927,-73.96762511,Bearded Lady,40.67757228,-73.96380419,Cocktail Bar
BK64,Prospect Heights,40.67603927,-73.96762511,Union Market,40.67610148,-73.97178424,Grocery Store
BK64,Prospect Heights,40.67603927,-73.96762511,Sit & Wonder,40.677357,-73.96386087,Coffee Shop
BK64,Prospect Heights,40.67603927,-73.96762511,Gen,40.6775746,-73.9637211,Sushi Restaurant
BK64,Prospect Heights,40.67603927,-73.96762511,Gran Caffe De Martini,40.67910337,-73.96832033,Coffee Shop
BK64,Prospect Heights,40.67603927,-73.96762511,Joyce Bakeshop,40.67698374,-73.96919916,Bakery
BK64,Prospect Heights,40.67603927,-73.96762511,SoulCycle Park Slope,40.67616825,-73.97175712,Cycle Studio
BK64,Prospect Heights,40.67603927,-73.96762511,R&D Foods,40.67837908,-73.96863797,Gourmet Shop
BK64,Prospect Heights,40.67603927,-73.96762511,Maya Taqueria,40.67804657,-73.96868159,Mexican Restaurant
BK64,Prospect Heights,40.67603927,-73.96762511,Mitchell's Soul Food,40.6788544,-73.96843801,Southern / Soul Food Restaurant
BK64,Prospect Heights,40.67603927,-73.96762511,Bar Meridian,40.676311,-73.963058,Bar
BK64,Prospect Heights,40.67603927,-73.96762511,Soldiers' and Sailors' Arch,40.67287427,-73.96992585,Monument / Landmark
BK64,Prospect Heights,40.67603927,-73.96762511,El Gran Castillo de Jagua,40.67696381,-73.97225076,Latin American Restaurant
BK64,Prospect Heights,40.67603927,-73.96762511,Pongo Power,40.6759538,-73.9718502,Gym / Fitness Center
BK64,Prospect Heights,40.67603927,-73.96762511,Opal Massage,40.67484666,-73.97227064,Massage Studio
BK64,Prospect Heights,40.67603927,-73.96762511,Konditori,40.67718967,-73.96369253,Café
BK64,Prospect Heights,40.67603927,-73.96762511,Nacho Macho Taco,40.6764862,-73.96277462,Mexican Restaurant
BK64,Prospect Heights,40.67603927,-73.96762511,Lowerline,40.67421371,-73.96313746,Cajun / Creole Restaurant
BK64,Prospect Heights,40.67603927,-73.96762511,Weather Up,40.67997399,-73.96801422,Cocktail Bar
BK64,Prospect Heights,40.67603927,-73.96762511,Ogliastro Pizza Bar,40.67442512,-73.96314366,Pizza Place
BK64,Prospect Heights,40.67603927,-73.96762511,Bierwax,40.68001985,-73.96810853,Beer Bar
BK64,Prospect Heights,40.67603927,-73.96762511,The Barlow,40.675464,-73.963131,Bar
BK64,Prospect Heights,40.67603927,-73.96762511,Stocked Burger,40.677219,-73.963579,Burger Joint
BK64,Prospect Heights,40.67603927,-73.96762511,Prospect Heights CSA,40.6788503,-73.96566382,Farmers Market
BK64,Prospect Heights,40.67603927,-73.96762511,Sweet Chick,40.67754649,-73.97255306,Fried Chicken Joint
BK64,Prospect Heights,40.67603927,-73.96762511,Muse,40.67659358,-73.96350255,Thai Restaurant
BK64,Prospect Heights,40.67603927,-73.96762511,Mount Prospect Park,40.67193166,-73.96669865,Park
BK64,Prospect Heights,40.67603927,-73.96762511,Ode to Babel,40.6794663,-73.96456093,Cocktail Bar
BK64,Prospect Heights,40.67603927,-73.96762511,Mille-Feuille,40.677582,-73.969112,Bakery
BK64,Prospect Heights,40.67603927,-73.96762511,JFK Statue Grand Army Plaza,40.6742653,-73.9701757,Public Art
BK64,Prospect Heights,40.67603927,-73.96762511,LaLou,40.680278,-73.967607,Wine Bar
BK64,Prospect Heights,40.67603927,-73.96762511,Natural Blend,40.67381852,-73.96292344,Vegetarian / Vegan Restaurant
BK64,Prospect Heights,40.67603927,-73.96762511,Fausto,40.67605626,-73.97168962,Italian Restaurant
BK64,Prospect Heights,40.67603927,-73.96762511,Alta Calidad,40.68025261,-73.96800863,Mexican Restaurant
BK64,Prospect Heights,40.67603927,-73.96762511,Geido,40.67784893,-73.97292506,Japanese Restaurant
BK64,Prospect Heights,40.67603927,-73.96762511,Shambhala Yoga and Dance Center,40.67741808,-73.96260503,Yoga Studio
BK64,Prospect Heights,40.67603927,-73.96762511,"Ciao, Gloria",40.68051,-73.96817,Café
BK64,Prospect Heights,40.67603927,-73.96762511,James,40.67914509,-73.97167187,New American Restaurant
BK64,Prospect Heights,40.67603927,-73.96762511,Sharlene's,40.6770225,-73.97231565,Bar
BK64,Prospect Heights,40.67603927,-73.96762511,Zaytoon's,40.678705,-73.96868,Falafel Restaurant
BK64,Prospect Heights,40.67603927,-73.96762511,Sushi Lin,40.67768908,-73.97280369,Sushi Restaurant
BK64,Prospect Heights,40.67603927,-73.96762511,Sunshine Co.,40.6746725,-73.96332179,American Restaurant
BK64,Prospect Heights,40.67603927,-73.96762511,Hungry Ghost,40.67634987,-73.97183427,Coffee Shop
BK64,Prospect Heights,40.67603927,-73.96762511,Natty Garden,40.67926809,-73.96412662,Garden Center
BK64,Prospect Heights,40.67603927,-73.96762511,Citrico,40.6768624,-73.9634715,Mexican Restaurant
BK64,Prospect Heights,40.67603927,-73.96762511,White Tiger,40.67952737,-73.96820788,Restaurant
BK64,Prospect Heights,40.67603927,-73.96762511,Crunch Fitness - Park Slope,40.67692535,-73.9723179,Gym / Fitness Center
BK64,Prospect Heights,40.67603927,-73.96762511,Montauk Club,40.6747939,-73.97155881,Event Space
BK64,Prospect Heights,40.67603927,-73.96762511,Branded Saloon,40.67939406,-73.96816545,Whisky Bar
BK64,Prospect Heights,40.67603927,-73.96762511,Finn’s Corner,40.67848914,-73.96395719,Bar
BK64,Prospect Heights,40.67603927,-73.96762511,Ideal Food Basket,40.67624791,-73.96357601,Grocery Store
BK64,Prospect Heights,40.67603927,-73.96762511,Banh Mi Place,40.6733936,-73.96295,Vietnamese Restaurant
BK64,Prospect Heights,40.67603927,-73.96762511,Underhill Greek Eatery,40.679401,-73.964964,Greek Restaurant
BK64,Prospect Heights,40.67603927,-73.96762511,DNY Natural Land,40.67712835,-73.97247024,Grocery Store
BK64,Prospect Heights,40.67603927,-73.96762511,Mei Chi Liquors,40.67593655,-73.97152935,Liquor Store
BK64,Prospect Heights,40.67603927,-73.96762511,Antonio's Pizzeria,40.6772554,-73.97248936,Pizza Place
BK64,Prospect Heights,40.67603927,-73.96762511,King David Tacos,40.6723533,-73.96955789,Taco Place
BK64,Prospect Heights,40.67603927,-73.96762511,Kami Asian,40.67610768,-73.97161848,Japanese Restaurant
BK64,Prospect Heights,40.67603927,-73.96762511,Dao Palate,40.67787253,-73.97301052,Vegetarian / Vegan Restaurant
BK64,Prospect Heights,40.67603927,-73.96762511,Park Slope Fine Wines & Liquors,40.67762579,-73.97312848,Wine Shop
BK64,Prospect Heights,40.67603927,-73.96762511,Dunkin',40.67688845,-73.97193031,Donut Shop
BK64,Prospect Heights,40.67603927,-73.96762511,Murmrr Theatre,40.67334852,-73.96788976,Music Venue
BK64,Prospect Heights,40.67603927,-73.96762511,333 Lounge,40.67782553,-73.97279974,Lounge
BK64,Prospect Heights,40.67603927,-73.96762511,T-Mobile,40.677472,-73.9729227,Mobile Phone Shop
BK64,Prospect Heights,40.67603927,-73.96762511,Wing Wagon,40.67702917,-73.97236522,Wings Joint
BK64,Prospect Heights,40.67603927,-73.96762511,Eastern Athletic Club,40.67296066,-73.9681989,Gym
BK64,Prospect Heights,40.67603927,-73.96762511,NYC Love Coffee,40.67260677,-73.96936337,Food Truck
BK64,Prospect Heights,40.67603927,-73.96762511,Richard Meier On Prospect Park,40.67348679,-73.96862608,Gym
BK64,Prospect Heights,40.67603927,-73.96762511,Hertz,40.672832,-73.97161,Rental Car Location
BK64,Prospect Heights,40.67603927,-73.96762511,lavender by the bay,40.67247627,-73.96932893,Flower Shop
BX37,Van Nest-Morris Park-Westchester Square,40.848452,-73.84909988,Ann Clair's Salumeria,40.85004616,-73.85179635,Deli / Bodega
BX37,Van Nest-Morris Park-Westchester Square,40.848452,-73.84909988,Patricia's,40.84931298,-73.85353577,Italian Restaurant
BX37,Van Nest-Morris Park-Westchester Square,40.848452,-73.84909988,Burger Time,40.849124,-73.853416,Burger Joint
BX37,Van Nest-Morris Park-Westchester Square,40.848452,-73.84909988,Captain's Pizza,40.8488758,-73.85437462,Pizza Place
BX37,Van Nest-Morris Park-Westchester Square,40.848452,-73.84909988,S&J Deli,40.84649549,-73.84834192,Deli / Bodega
BX37,Van Nest-Morris Park-Westchester Square,40.848452,-73.84909988,Chase Bank,40.8488733,-73.8538066,Bank
BX37,Van Nest-Morris Park-Westchester Square,40.848452,-73.84909988,Emilio's Pizza,40.84893463,-73.85457971,Pizza Place
BX37,Van Nest-Morris Park-Westchester Square,40.848452,-73.84909988,Dunkin',40.84931368,-73.85307153,Donut Shop
BX37,Van Nest-Morris Park-Westchester Square,40.848452,-73.84909988,Captain's Pizzeria & Restaurant,40.84887698,-73.85437664,Pizza Place
BX37,Van Nest-Morris Park-Westchester Square,40.848452,-73.84909988,Walgreens,40.8507673,-73.8513165,Pharmacy
BX37,Van Nest-Morris Park-Westchester Square,40.848452,-73.84909988,Starbucks,40.84713195,-73.84444944,Coffee Shop
BX37,Van Nest-Morris Park-Westchester Square,40.848452,-73.84909988,M&R Deli,40.85097826,-73.84833686,Sandwich Place
BX37,Van Nest-Morris Park-Westchester Square,40.848452,-73.84909988,La Casa Del Caffe,40.84867492,-73.85497311,Coffee Shop
BX37,Van Nest-Morris Park-Westchester Square,40.848452,-73.84909988,Monte Grab & Go Market,40.84888809,-73.84493825,Buffet
BX37,Van Nest-Morris Park-Westchester Square,40.848452,-73.84909988,Joseph Scaglione Bakery,40.84924062,-73.85361329,Bakery
BX37,Van Nest-Morris Park-Westchester Square,40.848452,-73.84909988,Stop & Shop,40.84708876,-73.84346321,Supermarket
BX37,Van Nest-Morris Park-Westchester Square,40.848452,-73.84909988,Warehouse Liquor & Wine,40.84671655,-73.84389186,Liquor Store
BX37,Van Nest-Morris Park-Westchester Square,40.848452,-73.84909988,Pine Bar and Grill,40.84527219,-73.84505943,Restaurant
BX37,Van Nest-Morris Park-Westchester Square,40.848452,-73.84909988,The Stand,40.84886769,-73.85450261,Burger Joint
BX37,Van Nest-Morris Park-Westchester Square,40.848452,-73.84909988,McDonald's,40.8495661,-73.84464473,Fast Food Restaurant
BX59,Westchester-Unionport,40.8343521,-73.84493564,Georges Diner-Cafe,40.83688369,-73.84690272,Diner
BX59,Westchester-Unionport,40.8343521,-73.84493564,La Cocina Boricua,40.83443505,-73.85046647,Puerto Rican Restaurant
BX59,Westchester-Unionport,40.8343521,-73.84493564,BAAD! The Bronx Academy of Arts and Dance,40.83819418,-73.84455686,Indie Theater
BX59,Westchester-Unionport,40.8343521,-73.84493564,Estrellita Poblana,40.83441411,-73.8508804,Mexican Restaurant
BX59,Westchester-Unionport,40.8343521,-73.84493564,Papa John's Pizza,40.8344688,-73.8507635,Pizza Place
BX59,Westchester-Unionport,40.8343521,-73.84493564,Coconut palm bar and grill,40.837406,-73.8464,Bar
BX59,Westchester-Unionport,40.8343521,-73.84493564,Subway,40.83702797,-73.84673236,Sandwich Place
BX59,Westchester-Unionport,40.8343521,-73.84493564,Verizon Wireless,40.83165501,-73.84482679,Mobile Phone Shop
BX59,Westchester-Unionport,40.8343521,-73.84493564,Acri Cafe,40.83582,-73.84065,New American Restaurant
BX59,Westchester-Unionport,40.8343521,-73.84493564,Planet Fitness,40.8344867,-73.85046687,Gym / Fitness Center
BX59,Westchester-Unionport,40.8343521,-73.84493564,Dunkin',40.83679252,-73.846342,Donut Shop
BX59,Westchester-Unionport,40.8343521,-73.84493564,Castle Hill Little League Field,40.83274403,-73.84459559,Baseball Field
BX59,Westchester-Unionport,40.8343521,-73.84493564,U-Haul,40.83165359,-73.84425354,Rental Car Location
BX59,Westchester-Unionport,40.8343521,-73.84493564,Zerega Deli,40.83165359,-73.84425354,Deli / Bodega
BX59,Westchester-Unionport,40.8343521,-73.84493564,MTA Subway - Zerega Ave (6),40.836622,-73.847136,Metro Station
BX59,Westchester-Unionport,40.8343521,-73.84493564,Dada's Coffee Shop,40.835627,-73.848367,Café
BX59,Westchester-Unionport,40.8343521,-73.84493564,KLM Laundry,40.83835153,-73.84558477,Laundromat
BK31,Bay Ridge,40.62534898,-74.02877215,Pilo Arts Day Spa and Salon,40.62474788,-74.03059057,Spa
BK31,Bay Ridge,40.62534898,-74.02877215,Bagel Boy,40.627896,-74.029335,Bagel Shop
BK31,Bay Ridge,40.62534898,-74.02877215,Karam,40.62293134,-74.02831553,Middle Eastern Restaurant
BK31,Bay Ridge,40.62534898,-74.02877215,Leo's Casa Calamari,40.6242,-74.030931,Pizza Place
BK31,Bay Ridge,40.62534898,-74.02877215,Pegasus Cafe,40.62316835,-74.03118624,Breakfast Spot
BK31,Bay Ridge,40.62534898,-74.02877215,Cocoa Grinder,40.62396678,-74.03086268,Juice Bar
BK31,Bay Ridge,40.62534898,-74.02877215,Skin Institute of New York,40.627033,-74.02649224,Spa
BK31,Bay Ridge,40.62534898,-74.02877215,The Bookmark Shoppe,40.6245765,-74.03056184,Bookstore
BK31,Bay Ridge,40.62534898,-74.02877215,Ho' Brah Taco Joint,40.62295987,-74.03137095,Taco Place
BK31,Bay Ridge,40.62534898,-74.02877215,Salon Da Noi,40.6240184,-74.0250498,Cosmetics Shop
BK31,Bay Ridge,40.62534898,-74.02877215,Georgian Dream Cafe and Bakery,40.625586,-74.030196,Caucasian Restaurant
BK31,Bay Ridge,40.62534898,-74.02877215,Brooklyn Market,40.626939,-74.029948,Grocery Store
BK31,Bay Ridge,40.62534898,-74.02877215,Windy City Ale House,40.62811716,-74.02912802,Sports Bar
BK31,Bay Ridge,40.62534898,-74.02877215,A.L.C. Italian Grocery,40.62305052,-74.03122368,Grocery Store
BK31,Bay Ridge,40.62534898,-74.02877215,Indoor Outdoor Gardener,40.623642,-74.024788,Flower Shop
BK31,Bay Ridge,40.62534898,-74.02877215,Mimi Nails,40.62257064,-74.0314766,Spa
BK31,Bay Ridge,40.62534898,-74.02877215,Verrazano Vision,40.624434,-74.03041,Optical Shop
BK31,Bay Ridge,40.62534898,-74.02877215,Blue Door Souvlakia,40.624567,-74.030311,Greek Restaurant
BK31,Bay Ridge,40.62534898,-74.02877215,The Kettle Black,40.6228391,-74.03141082,Bar
BK31,Bay Ridge,40.62534898,-74.02877215,Elia Restaurant,40.62309044,-74.0311557,Greek Restaurant
BK31,Bay Ridge,40.62534898,-74.02877215,XIN,40.62508204,-74.03049369,Chinese Restaurant
BK31,Bay Ridge,40.62534898,-74.02877215,Tuscany Grill,40.62291326,-74.03138652,Italian Restaurant
BK31,Bay Ridge,40.62534898,-74.02877215,Istanbul Bay,40.62584138,-74.02416609,Turkish Restaurant
BK31,Bay Ridge,40.62534898,-74.02877215,Angel Gift Nail Spa,40.6224819,-74.02549394,Cosmetics Shop
BK31,Bay Ridge,40.62534898,-74.02877215,Nonno's Pizza,40.62164968,-74.03185368,Pizza Place
BK31,Bay Ridge,40.62534898,-74.02877215,Chopstix Restaurant,40.62267037,-74.02546504,Asian Restaurant
BK31,Bay Ridge,40.62534898,-74.02877215,Coffee Rx,40.62211487,-74.03190842,Café
BK31,Bay Ridge,40.62534898,-74.02877215,HoM Bay Ridge,40.6218472,-74.03177564,Tea Room
BK31,Bay Ridge,40.62534898,-74.02877215,Zio Toto,40.62479085,-74.03055088,Italian Restaurant
BK31,Bay Ridge,40.62534898,-74.02877215,Bay Ridge Bakery,40.626927,-74.023384,Bakery
BK31,Bay Ridge,40.62534898,-74.02877215,Greenhouse Cafe,40.62954153,-74.02851357,American Restaurant
BK31,Bay Ridge,40.62534898,-74.02877215,GameStop,40.62219533,-74.02720247,Video Game Store
BK31,Bay Ridge,40.62534898,-74.02877215,Rocco's Pizzeria,40.62680982,-74.02375894,Pizza Place
BK31,Bay Ridge,40.62534898,-74.02877215,Uncle Louie G's,40.62278367,-74.03141415,Ice Cream Shop
BK31,Bay Ridge,40.62534898,-74.02877215,Omiya,40.62232916,-74.0285755,Sushi Restaurant
BK31,Bay Ridge,40.62534898,-74.02877215,Bikram Yoga,40.6236567,-74.02509326,Yoga Studio
BK31,Bay Ridge,40.62534898,-74.02877215,Sofia Restorante Italiano,40.62484746,-74.03052233,Italian Restaurant
BK31,Bay Ridge,40.62534898,-74.02877215,Victoria's Secret,40.62224,-74.027033,Lingerie Store
BK31,Bay Ridge,40.62534898,-74.02877215,Cebu' Bar & Bistro,40.62181234,-74.03172699,New American Restaurant
BK31,Bay Ridge,40.62534898,-74.02877215,RED OAK Restaurant & Bar & Hookah Lounge,40.62544661,-74.03024585,Hookah Bar
BK31,Bay Ridge,40.62534898,-74.02877215,Caffe Cafe,40.62494467,-74.03034217,Café
BK31,Bay Ridge,40.62534898,-74.02877215,Stewart's Restaurant,40.62169341,-74.02613685,Diner
BK31,Bay Ridge,40.62534898,-74.02877215,Ruzana,40.62224309,-74.02591475,Middle Eastern Restaurant
BK31,Bay Ridge,40.62534898,-74.02877215,Pizza Wagon,40.62128103,-74.02642458,Pizza Place
BK31,Bay Ridge,40.62534898,-74.02877215,Vital Nutrition,40.62130878,-74.0291188,Pharmacy
BK31,Bay Ridge,40.62534898,-74.02877215,Latoue Nail Spa,40.62623908,-74.03001545,Spa
BK31,Bay Ridge,40.62534898,-74.02877215,Skinflints Restaurant,40.62654807,-74.02394919,Pub
BK31,Bay Ridge,40.62534898,-74.02877215,H & L Bagels,40.62162468,-74.03183113,Bagel Shop
BK31,Bay Ridge,40.62534898,-74.02877215,Top Thai,40.62323608,-74.02817264,Thai Restaurant
BK31,Bay Ridge,40.62534898,-74.02877215,86 Noodles,40.62257252,-74.02842261,Chinese Restaurant
BK31,Bay Ridge,40.62534898,-74.02877215,Pho Hoai Bay Ridge,40.62237908,-74.02855611,Vietnamese Restaurant
BK31,Bay Ridge,40.62534898,-74.02877215,DII (Deals and Discounts Store #29),40.62194159,-74.02866518,Department Store
BK31,Bay Ridge,40.62534898,-74.02877215,Le Sajj,40.623662,-74.024706,Lebanese Restaurant
BK31,Bay Ridge,40.62534898,-74.02877215,Hibachi Master,40.622007,-74.026143,Japanese Restaurant
BK31,Bay Ridge,40.62534898,-74.02877215,Arirang Hibachi Steakhouse,40.62116795,-74.02929931,Japanese Restaurant
BK31,Bay Ridge,40.62534898,-74.02877215,The Hideout,40.62240028,-74.02550214,Bar
BK31,Bay Ridge,40.62534898,-74.02877215,Sabrina's Day Spa,40.623894,-74.024622,Nail Salon
BK31,Bay Ridge,40.62534898,-74.02877215,Ponte Vecchio Restaurant,40.6212273,-74.02914272,Italian Restaurant
BK31,Bay Ridge,40.62534898,-74.02877215,Mussels Brick Oven Pizza,40.62556087,-74.02384157,Bar
BK31,Bay Ridge,40.62534898,-74.02877215,Pink & White Nails,40.6225328,-74.03146307,Spa
BK31,Bay Ridge,40.62534898,-74.02877215,The Pearl Room,40.62393563,-74.03097906,Seafood Restaurant
BK31,Bay Ridge,40.62534898,-74.02877215,Giacomo's Wood Fired Pizza & Trattoria,40.62853487,-74.02905124,Italian Restaurant
BK31,Bay Ridge,40.62534898,-74.02877215,Plaka Taverna,40.62248624,-74.02846542,Greek Restaurant
BK31,Bay Ridge,40.62534898,-74.02877215,Yo Sweets,40.62261806,-74.02547815,Frozen Yogurt Shop
BK31,Bay Ridge,40.62534898,-74.02877215,The Children's Place,40.62252268,-74.02771481,Kids Store
BK31,Bay Ridge,40.62534898,-74.02877215,Kaleidoscope Toy Store,40.62217985,-74.03164946,Toy / Game Store
BK31,Bay Ridge,40.62534898,-74.02877215,Long's Wines and Liquors,40.62599844,-74.02406399,Liquor Store
BK31,Bay Ridge,40.62534898,-74.02877215,Sally Beauty,40.62197522,-74.02663328,Cosmetics Shop
BK31,Bay Ridge,40.62534898,-74.02877215,Carvel Ice Cream,40.62309465,-74.03124489,Ice Cream Shop
BK31,Bay Ridge,40.62534898,-74.02877215,Bath & Body Works,40.621851,-74.0274,Cosmetics Shop
BK31,Bay Ridge,40.62534898,-74.02877215,New York Sports Clubs,40.62236413,-74.02708121,Gym / Fitness Center
BK31,Bay Ridge,40.62534898,-74.02877215,Auntie Anne's,40.622291,-74.028121,Snack Place
BK31,Bay Ridge,40.62534898,-74.02877215,Inaka,40.62514056,-74.03041782,Sushi Restaurant
BK31,Bay Ridge,40.62534898,-74.02877215,Bombay Grill,40.622371,-74.031799,Indian Restaurant
BK31,Bay Ridge,40.62534898,-74.02877215,Duane Reade,40.6220933,-74.0276287,Pharmacy
BK31,Bay Ridge,40.62534898,-74.02877215,Subway,40.622358,-74.031248,Sandwich Place
BK31,Bay Ridge,40.62534898,-74.02877215,Lobo Loco,40.62356257,-74.03104678,Mexican Restaurant
BK31,Bay Ridge,40.62534898,-74.02877215,The Vitamin Shoppe,40.6219645,-74.0265022,Supplement Shop
BK31,Bay Ridge,40.62534898,-74.02877215,Gap Factory Store,40.62247628,-74.02770232,Clothing Store
BK31,Bay Ridge,40.62534898,-74.02877215,Chipotle Mexican Grill,40.6219877,-74.0267171,Mexican Restaurant
BK31,Bay Ridge,40.62534898,-74.02877215,Fantastic Bagels,40.62242016,-74.02857628,Bagel Shop
BK31,Bay Ridge,40.62534898,-74.02877215,Halal Food Stand (across from Pizza Wagon),40.62132862,-74.02633533,Middle Eastern Restaurant
BK31,Bay Ridge,40.62534898,-74.02877215,Cinnabon,40.623156,-74.031459,Sandwich Place
BK31,Bay Ridge,40.62534898,-74.02877215,AT&T,40.62223682,-74.02684115,Mobile Phone Shop
